JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460547.490822,13.369,0.030,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.177|CMAGINS=15.157|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.471|KREFMAG= 7.750|KREFERR= 0.002,0,1.036,Z,15.157,14.471,,PNV J17261813-3809354,VVS,STD,,,,
2460547.491111,13.321,0.030,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.103|CMAGINS=15.130|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.418|KREFMAG= 7.750|KREFERR= 0.002,0,1.036,Z,15.130,14.418,,PNV J17261813-3809354,VVS,STD,,,,
2460547.58517,13.983,0.025,,V,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-4.239,0,1.113,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460547.58628,13.051,0.139,,R,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-5.030,0,1.116,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460547.58713,12.108,0.197,,I,LBEC,,ENSEMBLE,,X35918AH,W88 SLOOH.COM CHILE OBSERVATORY; 0.43-M F/6.8 CORRECTED DALL-KIRKHAM|VMAGINS=-4.713,0,1.118,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460548.489155,12.317,0.103,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.575|CMAGINS=16.613|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.535|KREFMAG= 6.488|KREFERR= 0.003,0,1.036,Z,16.613,15.535,,PNV J17261813-3809354,VVS,STD,,,,
2460548.489433,12.249,0.092,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.505|CMAGINS=16.611|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.527|KREFMAG= 6.488|KREFERR= 0.003,0,1.036,Z,16.611,15.527,,PNV J17261813-3809354,VVS,STD,,,,
2460548.489734,15.093,0.050,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.765|CMAGINS=15.096|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.394|KREFMAG= 9.116|KREFERR= 0.002,0,1.036,Z,15.096,14.394,,PNV J17261813-3809354,VVS,STD,,,,
2460548.490023,15.176,0.052,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.878|CMAGINS=15.126|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.479|KREFMAG= 9.116|KREFERR= 0.002,0,1.036,Z,15.126,14.479,,PNV J17261813-3809354,VVS,STD,,,,
2460548.490394,16.255,0.076,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.272|CMAGINS=15.146|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.624|KREFMAG=10.052|KREFERR= 0.002,0,1.036,Z,15.146,14.624,,PNV J17261813-3809354,VVS,STD,,,,
2460548.490787,16.295,0.073,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.309|CMAGINS=15.143|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.608|KREFMAG=10.052|KREFERR= 0.002,0,1.036,Z,15.143,14.608,,PNV J17261813-3809354,VVS,STD,,,,
2460548.491157,13.338,0.031,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.140|CMAGINS=15.151|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.387|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.151,14.387,,PNV J17261813-3809354,VVS,STD,,,,
2460548.491435,13.354,0.032,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.167|CMAGINS=15.163|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.433|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.163,14.433,,PNV J17261813-3809354,VVS,STD,,,,
2460549.439896,14.600,0.037,,V,SWQ,,ENSEMBLE,,X37635CBC,,0,1.036,Z,,,,V1723 SCO,REA,STD,,,,
2460549.489456,12.341,0.107,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.619|CMAGINS=16.633|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.551|KREFMAG= 6.488|KREFERR= 0.003,0,1.037,Z,16.633,15.551,,PNV J17261813-3809354,VVS,STD,,,,
2460549.489734,12.275,0.098,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.550|CMAGINS=16.630|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.545|KREFMAG= 6.488|KREFERR= 0.003,0,1.037,Z,16.630,15.545,,PNV J17261813-3809354,VVS,STD,,,,
2460549.490046,15.097,0.049,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.828|CMAGINS=15.154|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.513|KREFMAG= 9.116|KREFERR= 0.002,0,1.037,Z,15.154,14.513,,PNV J17261813-3809354,VVS,STD,,,,
2460549.490324,15.216,0.057,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.934|CMAGINS=15.142|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.519|KREFMAG= 9.116|KREFERR= 0.002,0,1.037,Z,15.142,14.519,,PNV J17261813-3809354,VVS,STD,,,,
2460549.490694,16.585,0.102,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.624|CMAGINS=15.168|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.627|KREFMAG=10.052|KREFERR= 0.002,0,1.037,Z,15.168,14.627,,PNV J17261813-3809354,VVS,STD,,,,
2460549.491088,16.242,0.072,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.286|CMAGINS=15.173|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.642|KREFMAG=10.052|KREFERR= 0.002,0,1.037,Z,15.173,14.642,,PNV J17261813-3809354,VVS,STD,,,,
2460549.491458,13.419,0.032,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.243|CMAGINS=15.172|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.442|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.172,14.442,,PNV J17261813-3809354,VVS,STD,,,,
2460549.491736,13.422,0.033,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.241|CMAGINS=15.168|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.428|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.168,14.428,,PNV J17261813-3809354,VVS,STD,,,,
2460550.43688,14.93,0.02,,V,NTA,,,,X37635CBC,,0,,Z,13.9,13.3,,V1723 Sco,REA,STD,,,,
2460550.485810,12.395,0.109,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.666|CMAGINS=16.626|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.557|KREFMAG= 6.488|KREFERR= 0.003,0,1.037,Z,16.626,15.557,,PNV J17261813-3809354,VVS,STD,,,,
2460550.486088,12.335,0.100,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.613|CMAGINS=16.633|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.561|KREFMAG= 6.488|KREFERR= 0.003,0,1.037,Z,16.633,15.561,,PNV J17261813-3809354,VVS,STD,,,,
2460550.486400,15.121,0.052,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.814|CMAGINS=15.117|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.314|KREFMAG= 9.116|KREFERR= 0.002,0,1.037,Z,15.117,14.314,,PNV J17261813-3809354,VVS,STD,,,,
2460550.486678,15.081,0.055,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.787|CMAGINS=15.130|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.293|KREFMAG= 9.116|KREFERR= 0.002,0,1.037,Z,15.130,14.293,,PNV J17261813-3809354,VVS,STD,,,,
2460550.487049,16.520,0.097,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.586|CMAGINS=15.195|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.740|KREFMAG=10.052|KREFERR= 0.002,0,1.037,Z,15.195,14.740,,PNV J17261813-3809354,VVS,STD,,,,
2460550.487442,16.481,0.094,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.545|CMAGINS=15.193|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.577|KREFMAG=10.052|KREFERR= 0.002,0,1.037,Z,15.193,14.577,,PNV J17261813-3809354,VVS,STD,,,,
2460550.487813,13.424,0.039,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.262|CMAGINS=15.187|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.201|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.187,14.201,,PNV J17261813-3809354,VVS,STD,,,,
2460550.488102,13.400,0.035,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.216|CMAGINS=15.166|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.197|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.166,14.197,,PNV J17261813-3809354,VVS,STD,,,,
2460551.485544,12.122,0.115,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.499|CMAGINS=16.732|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.658|KREFMAG= 6.488|KREFERR= 0.003,0,1.037,Z,16.732,15.658,,PNV J17261813-3809354,VVS,STD,,,,
2460551.485822,12.277,0.140,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.742|CMAGINS=16.820|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.951|KREFMAG= 6.488|KREFERR= 0.004,0,1.037,Z,16.820,15.951,,PNV J17261813-3809354,VVS,STD,,,,
2460551.486134,13.948,0.024,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.742|CMAGINS=15.218|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.390|KREFMAG= 9.116|KREFERR= 0.002,0,1.037,Z,15.218,14.390,,PNV J17261813-3809354,VVS,STD,,,,
2460551.486412,14.942,0.052,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.693|CMAGINS=15.175|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.327|KREFMAG= 9.116|KREFERR= 0.002,0,1.037,Z,15.175,14.327,,PNV J17261813-3809354,VVS,STD,,,,
2460551.486782,16.348,0.092,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.487|CMAGINS=15.268|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.893|KREFMAG=10.052|KREFERR= 0.002,0,1.037,Z,15.268,14.893,,PNV J17261813-3809354,VVS,STD,,,,
2460551.487176,16.206,0.096,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.408|CMAGINS=15.331|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.721|KREFMAG=10.052|KREFERR= 0.002,0,1.037,Z,15.331,14.721,,PNV J17261813-3809354,VVS,STD,,,,
2460551.487546,13.424,0.046,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.256|CMAGINS=15.181|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.212|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.181,14.212,,PNV J17261813-3809354,VVS,STD,,,,
2460551.487824,12.942,0.030,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=19.851|CMAGINS=15.259|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.287|KREFMAG= 7.750|KREFERR= 0.002,0,1.037,Z,15.259,14.287,,PNV J17261813-3809354,VVS,STD,,,,
2460552.45429,14.63,0.01,,V,SALN,,000-BPV-398,000-BPV-399,X37635CBC,,0,,Z,13.9,13.3,,V1723 Sco,AAVSO,STD,,,,
2460552.485625,12.194,0.091,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.474|CMAGINS=16.634|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.570|KREFMAG= 6.488|KREFERR= 0.003,0,1.038,Z,16.634,15.570,,PNV J17261813-3809354,VVS,STD,,,,
2460552.485914,12.499,0.124,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.786|CMAGINS=16.642|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.566|KREFMAG= 6.488|KREFERR= 0.003,0,1.038,Z,16.642,15.566,,PNV J17261813-3809354,VVS,STD,,,,
2460552.486215,15.196,0.058,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.925|CMAGINS=15.153|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.322|KREFMAG= 9.116|KREFERR= 0.002,0,1.038,Z,15.153,14.322,,PNV J17261813-3809354,VVS,STD,,,,
2460552.486493,15.096,0.053,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.806|CMAGINS=15.135|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.322|KREFMAG= 9.116|KREFERR= 0.002,0,1.038,Z,15.135,14.322,,PNV J17261813-3809354,VVS,STD,,,,
2460552.486863,16.451,0.090,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.509|CMAGINS=15.188|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.576|KREFMAG=10.052|KREFERR= 0.002,0,1.038,Z,15.188,14.576,,PNV J17261813-3809354,VVS,STD,,,,
2460552.487257,16.492,0.097,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.558|CMAGINS=15.195|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.578|KREFMAG=10.052|KREFERR= 0.002,0,1.038,Z,15.195,14.578,,PNV J17261813-3809354,VVS,STD,,,,
2460552.487627,13.431,0.036,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.261|CMAGINS=15.179|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.405|KREFMAG= 7.750|KREFERR= 0.002,0,1.038,Z,15.179,14.405,,PNV J17261813-3809354,VVS,STD,,,,
2460552.487905,13.506,0.036,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.323|CMAGINS=15.166|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.258|KREFMAG= 7.750|KREFERR= 0.002,0,1.038,Z,15.166,14.258,,PNV J17261813-3809354,VVS,STD,,,,
2460553.44250,14.7,,,Vis.,SBN,,13.3,13.9,X37635CBC,,,,Z,,,,V1723 SCO,AAVSO,STD,,,,
2460553.486285,12.486,0.117,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.780|CMAGINS=16.649|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.578|KREFMAG= 6.488|KREFERR= 0.003,0,1.039,Z,16.649,15.578,,PNV J17261813-3809354,VVS,STD,,,,
2460553.486563,12.355,0.103,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.655|CMAGINS=16.655|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.568|KREFMAG= 6.488|KREFERR= 0.003,0,1.039,Z,16.655,15.568,,PNV J17261813-3809354,VVS,STD,,,,
2460553.486863,15.274,0.055,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.979|CMAGINS=15.128|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.440|KREFMAG= 9.116|KREFERR= 0.002,0,1.039,Z,15.128,14.440,,PNV J17261813-3809354,VVS,STD,,,,
2460553.487153,15.133,0.055,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.861|CMAGINS=15.152|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.354|KREFMAG= 9.116|KREFERR= 0.002,0,1.039,Z,15.152,14.354,,PNV J17261813-3809354,VVS,STD,,,,
2460553.487512,16.427,0.093,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.498|CMAGINS=15.200|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.576|KREFMAG=10.052|KREFERR= 0.002,0,1.039,Z,15.200,14.576,,PNV J17261813-3809354,VVS,STD,,,,
2460553.487917,16.330,0.085,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.384|CMAGINS=15.184|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.595|KREFMAG=10.052|KREFERR= 0.002,0,1.039,Z,15.184,14.595,,PNV J17261813-3809354,VVS,STD,,,,
2460553.488287,13.488,0.035,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.307|CMAGINS=15.168|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.419|KREFMAG= 7.750|KREFERR= 0.002,0,1.040,Z,15.168,14.419,,PNV J17261813-3809354,VVS,STD,,,,
2460553.488565,13.508,0.034,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.329|CMAGINS=15.170|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.662|KREFMAG= 7.750|KREFERR= 0.002,0,1.040,Z,15.170,14.662,,PNV J17261813-3809354,VVS,STD,,,,
2460554.485868,12.268,0.096,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.546|CMAGINS=16.634|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.564|KREFMAG= 6.488|KREFERR= 0.003,0,1.040,Z,16.634,15.564,,PNV J17261813-3809354,VVS,STD,,,,
2460554.486146,12.317,0.104,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.603|CMAGINS=16.641|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.555|KREFMAG= 6.488|KREFERR= 0.003,0,1.040,Z,16.641,15.555,,PNV J17261813-3809354,VVS,STD,,,,
2460554.486458,15.157,0.053,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.857|CMAGINS=15.124|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.415|KREFMAG= 9.116|KREFERR= 0.002,0,1.040,Z,15.124,14.415,,PNV J17261813-3809354,VVS,STD,,,,
2460554.486736,15.129,0.051,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.838|CMAGINS=15.133|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.363|KREFMAG= 9.116|KREFERR= 0.002,0,1.040,Z,15.133,14.363,,PNV J17261813-3809354,VVS,STD,,,,
2460554.487106,16.381,0.083,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.443|CMAGINS=15.191|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.582|KREFMAG=10.052|KREFERR= 0.002,0,1.040,Z,15.191,14.582,,PNV J17261813-3809354,VVS,STD,,,,
2460554.487500,16.563,0.101,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.628|CMAGINS=15.195|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.584|KREFMAG=10.052|KREFERR= 0.002,0,1.041,Z,15.195,14.584,,PNV J17261813-3809354,VVS,STD,,,,
2460554.487870,13.475,0.035,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.300|CMAGINS=15.174|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.267|KREFMAG= 7.750|KREFERR= 0.002,0,1.041,Z,15.174,14.267,,PNV J17261813-3809354,VVS,STD,,,,
2460554.488148,13.438,0.034,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.256|CMAGINS=15.167|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.234|KREFMAG= 7.750|KREFERR= 0.002,0,1.041,Z,15.167,14.234,,PNV J17261813-3809354,VVS,STD,,,,
2460555.451215,14.739,0.067,,V,JNCA,,000-BPV-398,000-BPV-399,X38458BF,OSERVATÓRIO ÓRION DE MAIRINQUE-SP BRASIL,0,1.061,Z,13.933,13.299,,V1723 SCO,CASP,STD,,,,
2460555.486563,12.401,0.100,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.687|CMAGINS=16.641|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.564|KREFMAG= 6.488|KREFERR= 0.003,0,1.041,Z,16.641,15.564,,PNV J17261813-3809354,VVS,STD,,,,
2460555.486840,12.600,0.127,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.881|CMAGINS=16.636|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.564|KREFMAG= 6.488|KREFERR= 0.003,0,1.042,Z,16.636,15.564,,PNV J17261813-3809354,VVS,STD,,,,
2460555.487153,15.182,0.052,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.892|CMAGINS=15.134|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.404|KREFMAG= 9.116|KREFERR= 0.002,0,1.042,Z,15.134,14.404,,PNV J17261813-3809354,VVS,STD,,,,
2460555.487431,15.178,0.054,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.884|CMAGINS=15.130|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.397|KREFMAG= 9.116|KREFERR= 0.002,0,1.042,Z,15.130,14.397,,PNV J17261813-3809354,VVS,STD,,,,
2460555.487801,16.212,0.068,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.283|CMAGINS=15.201|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.582|KREFMAG=10.052|KREFERR= 0.002,0,1.042,Z,15.201,14.582,,PNV J17261813-3809354,VVS,STD,,,,
2460555.488206,16.715,0.117,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.783|CMAGINS=15.197|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.611|KREFMAG=10.052|KREFERR= 0.002,0,1.042,Z,15.197,14.611,,PNV J17261813-3809354,VVS,STD,,,,
2460555.488565,13.524,0.036,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.364|CMAGINS=15.189|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.446|KREFMAG= 7.750|KREFERR= 0.002,0,1.043,Z,15.189,14.446,,PNV J17261813-3809354,VVS,STD,,,,
2460555.488854,13.441,0.035,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.267|CMAGINS=15.175|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.439|KREFMAG= 7.750|KREFERR= 0.002,0,1.043,Z,15.175,14.439,,PNV J17261813-3809354,VVS,STD,,,,
2460556.486736,12.429,0.117,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.777|CMAGINS=16.703|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.631|KREFMAG= 6.488|KREFERR= 0.003,0,1.043,Z,16.703,15.631,,PNV J17261813-3809354,VVS,STD,,,,
2460556.487014,12.357,0.112,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.704|CMAGINS=16.702|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.628|KREFMAG= 6.488|KREFERR= 0.003,0,1.043,Z,16.702,15.628,,PNV J17261813-3809354,VVS,STD,,,,
2460556.487326,15.271,0.061,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.039|CMAGINS=15.191|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.429|KREFMAG= 9.116|KREFERR= 0.002,0,1.044,Z,15.191,14.429,,PNV J17261813-3809354,VVS,STD,,,,
2460556.487604,15.179,0.054,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.960|CMAGINS=15.205|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.384|KREFMAG= 9.116|KREFERR= 0.002,0,1.044,Z,15.205,14.384,,PNV J17261813-3809354,VVS,STD,,,,
2460556.487975,16.485,0.100,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.620|CMAGINS=15.264|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.677|KREFMAG=10.052|KREFERR= 0.002,0,1.044,Z,15.264,14.677,,PNV J17261813-3809354,VVS,STD,,,,
2460556.488368,16.503,0.102,,B,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.631|CMAGINS=15.257|CREFMAG=10.129|CREFERR= 0.002|KMAGINS=14.637|KREFMAG=10.052|KREFERR= 0.002,0,1.044,Z,15.257,14.637,,PNV J17261813-3809354,VVS,STD,,,,
2460556.488738,13.564,0.040,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.461|CMAGINS=15.246|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.290|KREFMAG= 7.750|KREFERR= 0.002,0,1.045,Z,15.246,14.290,,PNV J17261813-3809354,VVS,STD,,,,
2460556.489016,13.555,0.038,,R,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.442|CMAGINS=15.236|CREFMAG= 8.349|CREFERR= 0.002|KMAGINS=14.333|KREFMAG= 7.750|KREFERR= 0.002,0,1.045,Z,15.236,14.333,,PNV J17261813-3809354,VVS,STD,,,,
2460557.443553,14.790,0.155,,V,SWQ,,11.5,13.9,X37635CBC,,0,1.058,Z,10.239,12.616,,V1723 SCO,REA,STD,,,,
2460557.486516,12.598,0.129,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.886|CMAGINS=16.644|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.571|KREFMAG= 6.488|KREFERR= 0.003,0,1.045,Z,16.644,15.571,,PNV J17261813-3809354,VVS,STD,,,,
2460557.486806,12.594,0.132,,I,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=21.889|CMAGINS=16.650|CREFMAG= 7.355|CREFERR= 0.004|KMAGINS=15.573|KREFMAG= 6.488|KREFERR= 0.003,0,1.045,Z,16.650,15.573,,PNV J17261813-3809354,VVS,STD,,,,
2460557.487106,15.082,0.052,,V,HMB,,UCAC4 260-120584,UCAC4 260-120853,,|VMAGINS=20.796|CMAGINS=15.138|CREFMAG= 9.424|CREFERR= 0.002|KMAGINS=14.434|KREFMAG= 9.116|KREFERR= 0.002,0,1.045,Z,15.138,14.434,,PNV J17261813-3809354,VVS,STD,,,,
